X,Y,Index_,Event_Unique_ID,Occurrence_year,Division,Homicide_Type,Occurrence_Date,Hood_ID,Neighbourhood,Lat,Long,ObjectId
-79.4638901,43.6765747,746,GO-20151352151,2015,D12,Stabbing,2015-08-07T04:00:00.000Z,91,Weston-Pellam Park (91),43.6765747,-79.4638901,362
-79.3832016,43.6543198,747,GO-20151362027,2015,D52,Shooting,2015-08-09T04:00:00.000Z,76,Bay Street Corridor (76),43.6543198,-79.3832016,363
-79.3710327,43.6582947,748,GO-20151423810,2015,D51,Shooting,2015-08-19T04:00:00.000Z,73,Moss Park (73),43.6582947,-79.3710327,364
-79.5041122,43.714138,749,GO-20151428790,2015,D12,Shooting,2015-08-19T04:00:00.000Z,28,Rustic (28),43.714138,-79.5041122,365
-79.5864182,43.7325096,750,GO-20151158745,2015,D23,Shooting,2015-07-09T04:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7325096,-79.5864182,366
-79.4997559,43.6782417,751,GO-20151536584,2015,D12,Stabbing,2015-09-06T04:00:00.000Z,111,Rockcliffe-Smythe (111),43.6782417,-79.4997559,367
-79.196434,43.7661514,752,GO-20151577444,2015,D43,Stabbing,2015-09-12T04:00:00.000Z,136,West Hill (136),43.7661514,-79.196434,368
-79.2120667,43.7895508,753,GO-20151641806,2015,D43,Stabbing,2015-09-22T04:00:00.000Z,135,Morningside (135),43.7895508,-79.2120667,369
-79.1568756,43.7921066,754,GO-20151692243,2015,D43,Shooting,2015-10-01T04:00:00.000Z,134,Highland Creek (134),43.7921066,-79.1568756,370
-79.5955658,43.6867599,755,GO-20151791234,2015,D23,Shooting,2015-10-17T04:00:00.000Z,1,West Humber-Clairville (1),43.6867599,-79.5955658,371
-79.386116,43.6686325,756,GO-20151869657,2015,D51,Shooting,2015-10-31T04:00:00.000Z,75,Church-Yonge Corridor (75),43.6686325,-79.386116,372
-79.3592606,43.717308,757,GO-20151899333,2015,D53,Shooting,2015-11-04T05:00:00.000Z,56,Leaside-Bennington (56),43.717308,-79.3592606,373
-79.3119049,43.680378,758,GO-20151783770,2015,D55,Other,2015-11-10T05:00:00.000Z,64,Woodbine Corridor (64),43.680378,-79.3119049,374
-79.2738876,43.7132149,759,GO-20151939320,2015,D41,Other,2015-11-10T05:00:00.000Z,120,Clairlea-Birchmount (120),43.7132149,-79.2738876,375
-79.3737793,43.6672974,760,GO-20151947851,2015,D51,Stabbing,2015-11-13T05:00:00.000Z,74,North St.James Town (74),43.6672974,-79.3737793,376
-79.3086395,43.776722,761,GO-20151950148,2015,D42,Stabbing,2015-11-13T05:00:00.000Z,118,Tam O'Shanter-Sullivan (118),43.776722,-79.3086395,377
-79.6040955,43.7318459,762,GO-20151975144,2015,D23,Shooting,2015-11-17T05:00:00.000Z,1,West Humber-Clairville (1),43.7318459,-79.6040955,378
-79.5821152,43.7432671,763,GO-20152050482,2015,D23,Shooting,2015-11-30T05:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7432671,-79.5821152,379
-79.3939362,43.6465149,764,GO-20152123843,2015,D52,Shooting,2015-12-11T05:00:00.000Z,77,Waterfront Communities-The Island (77),43.6465149,-79.3939362,380
-79.341011,43.7762108,765,GO-20152125474,2015,D33,Shooting,2015-12-11T05:00:00.000Z,53,Henry Farm (53),43.7762108,-79.341011,381
-79.3788757,43.6606712,766,GO-20152151120,2015,D51,Stabbing,2015-12-15T05:00:00.000Z,75,Church-Yonge Corridor (75),43.6606712,-79.3788757,382
-79.5720749,43.7559776,767,GO-20152149617,2015,D31,Shooting,2015-12-15T05:00:00.000Z,21,Humber Summit (21),43.7559776,-79.5720749,383
-79.3797302,43.6473351,768,GO-20152123328,2015,D52,Stabbing,2015-12-11T05:00:00.000Z,76,Bay Street Corridor (76),43.6473351,-79.3797302,384
-79.2854004,43.6969986,769,GO-20152071129,2015,D41,Other,2015-11-28T05:00:00.000Z,121,Oakridge (121),43.6969986,-79.2854004,385
-79.4208679,43.6861954,770,GO-20152180756,2015,D13,Other,2015-12-20T05:00:00.000Z,106,Humewood-Cedarvale (106),43.6861954,-79.4208679,386
-79.3973465,43.7017975,771,GO-20152229877,2015,D53,Other,2015-12-30T05:00:00.000Z,100,Yonge-Eglinton (100),43.7017975,-79.3973465,387
-79.2912979,43.6931458,772,GO-201620700,2016,D54,Shooting,2016-01-04T05:00:00.000Z,61,Taylor-Massey (61),43.6931458,-79.2912979,388
-79.4104843,43.7965355,773,GO-201698593,2016,D32,Other,2016-01-17T05:00:00.000Z,50,Newtonbrook East (50),43.7965355,-79.4104843,389
-79.5434952,43.6719971,774,GO-2016119350,2016,D22,Shooting,2016-01-20T05:00:00.000Z,10,Princess-Rosethorn (10),43.6719971,-79.5434952,390
-79.3331299,43.7981796,775,GO-2016120610,2016,D42,Shooting,2016-01-20T05:00:00.000Z,117,L'Amoreaux (117),43.7981796,-79.3331299,391
-79.5097122,43.5997925,776,GO-2016108786,2016,D22,Shooting,2016-01-19T05:00:00.000Z,18,New Toronto (18),43.5997925,-79.5097122,392
-79.2536545,43.7716827,777,GO-2016139786,2016,D43,Shooting,2016-01-24T05:00:00.000Z,127,Bendale (127),43.7716827,-79.2536545,393
-79.4658127,43.7082405,778,GO-2016173014,2016,D13,Shooting,2016-01-29T05:00:00.000Z,31,Yorkdale-Glen Park (31),43.7082405,-79.4658127,394
-79.399231,43.6558533,779,GO-2016181573,2016,D14,Shooting,2016-01-31T05:00:00.000Z,78,Kensington-Chinatown (78),43.6558533,-79.399231,395
-79.5810471,43.736351,780,GO-2016175803,2016,D23,Other,2016-01-30T05:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.736351,-79.5810471,396
-79.399231,43.6558533,781,GO-2016181573,2016,D14,Shooting,2016-01-31T05:00:00.000Z,78,Kensington-Chinatown (78),43.6558533,-79.399231,397
-79.5722122,43.6523972,782,GO-2016204501,2016,D22,Stabbing,2016-02-03T05:00:00.000Z,13,Etobicoke West Mall (13),43.6523972,-79.5722122,398
-79.3049393,43.7159882,783,GO-2016225259,2016,D54,Other,2016-02-07T05:00:00.000Z,43,Victoria Village (43),43.7159882,-79.3049393,399
-79.5038376,43.7028809,784,GO-2016235777,2016,D12,Stabbing,2016-02-09T05:00:00.000Z,113,Weston (113),43.7028809,-79.5038376,400
-79.2894745,43.7064896,785,GO-2016345475,2016,D41,Stabbing,2016-02-27T05:00:00.000Z,120,Clairlea-Birchmount (120),43.7064896,-79.2894745,401
-79.5174942,43.692627,786,GO-2016354140,2016,D23,Shooting,2016-02-28T05:00:00.000Z,8,Humber Heights-Westmount (8),43.692627,-79.5174942,402
-79.219696,43.7450218,787,GO-2016359352,2016,D11,Shooting,2016-02-29T05:00:00.000Z,139,Scarborough Village (139),43.7450218,-79.219696,403
-79.213768,43.7443428,788,GO-2016317425,2016,D43,Other,2016-02-22T05:00:00.000Z,139,Scarborough Village (139),43.7443428,-79.213768,404
-79.3906631,43.6524124,789,GO-2016265129,2016,D52,Other,2016-03-04T05:00:00.000Z,78,Kensington-Chinatown (78),43.6524124,-79.3906631,405
-79.3051605,43.7971191,790,GO-2016481311,2016,D42,Shooting,2016-03-20T04:00:00.000Z,117,L'Amoreaux (117),43.7971191,-79.3051605,406
-79.5108109,43.7152748,791,GO-2016491854,2016,D12,Other,2016-03-22T04:00:00.000Z,23,Pelmo Park-Humberlea (23),43.7152748,-79.5108109,407
-79.3405991,43.6622849,792,GO-2016500861,2016,D55,Shooting,2016-03-23T04:00:00.000Z,70,South Riverdale (70),43.6622849,-79.3405991,408
-79.3644638,43.6556168,793,GO-2016556458,2016,D51,Shooting,2016-04-02T04:00:00.000Z,72,Regent Park (72),43.6556168,-79.3644638,409
-79.4948578,43.7489891,794,GO-2016602150,2016,D31,Other,2016-04-09T04:00:00.000Z,27,York University Heights (27),43.7489891,-79.4948578,410
-79.3867874,43.6702271,795,GO-2016630918,2016,D53,Shooting,2016-04-13T04:00:00.000Z,76,Bay Street Corridor (76),43.6702271,-79.3867874,411
-79.4965363,43.6117668,796,GO-2016632371,2016,D22,Shooting,2016-04-14T04:00:00.000Z,17,Mimico (includes Humber Bay Shores) (17),43.6117668,-79.4965363,412
-79.3247681,43.6831207,797,GO-2016652097,2016,D54,Shooting,2016-04-17T04:00:00.000Z,66,Danforth (66),43.6831207,-79.3247681,413
-79.3129272,43.7584152,798,GO-2016734521,2016,D41,Shooting,2016-04-29T04:00:00.000Z,119,Wexford/Maryvale (119),43.7584152,-79.3129272,414
-79.3129272,43.7584152,799,GO-2016734521,2016,D41,Shooting,2016-04-29T04:00:00.000Z,119,Wexford/Maryvale (119),43.7584152,-79.3129272,415
-79.5894241,43.7320251,800,GO-2016838159,2016,D23,Shooting,2016-05-15T04:00:00.000Z,1,West Humber-Clairville (1),43.7320251,-79.5894241,416
-79.5194016,43.7010422,901,GO-20172060242,2017,D12,Stabbing,2017-11-14T05:00:00.000Z,113,Weston (113),43.7010422,-79.5194016,417
-79.3351898,43.731266,313,2783886,2008,D33,Stabbing,2008-05-17T04:00:00.000Z,42,Banbury-Don Mills (42),43.731266,-79.3351898,418
-79.2017746,43.813343,902,GO-20173043943,2017,D42,Shooting,2017-11-21T05:00:00.000Z,131,Rouge (131),43.813343,-79.2017746,419
-79.5930023,43.73806,403,3515443,2009,D23,Shooting,2009-08-10T04:00:00.000Z,1,West Humber-Clairville (1),43.73806,-79.5930023,420
-79.3351898,43.731266,314,2783886,2008,D33,Other,2008-05-17T04:00:00.000Z,42,Banbury-Don Mills (42),43.731266,-79.3351898,421
-79.2251663,43.7417946,903,GO-20173121720,2017,D43,Shooting,2017-12-04T05:00:00.000Z,139,Scarborough Village (139),43.7417946,-79.2251663,422
-79.5881653,43.7463188,404,3523004,2009,D23,Shooting,2009-08-16T04:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7463188,-79.5881653,423
-79.5168915,43.7518196,603,4954079,2013,D31,Shooting,2013-02-11T05:00:00.000Z,25,Glenfield-Jane Heights (25),43.7518196,-79.5168915,424
-79.3813629,43.6667061,904,GO-20173095559,2017,D51,Other,2017-11-29T05:00:00.000Z,75,Church-Yonge Corridor (75),43.6667061,-79.3813629,425
-79.2139359,43.8105507,315,2853575,2008,D42,Shooting,2008-05-28T04:00:00.000Z,132,Malvern (132),43.8105507,-79.2139359,426
-79.4249268,43.6326866,604,4834800,2013,D14,Shooting,2013-02-10T05:00:00.000Z,82,Niagara (82),43.6326866,-79.4249268,427
-79.3381882,43.672451,405,3448946,2009,D55,Shooting,2009-09-02T04:00:00.000Z,69,Blake-Jones (69),43.672451,-79.3381882,428
-79.1505432,43.7764626,905,GO-20173140530,2017,D43,Other,2017-12-06T05:00:00.000Z,133,Centennial Scarborough (133),43.7764626,-79.1505432,429
-79.2971649,43.7841148,316,2855091,2008,D42,Shooting,2008-05-28T04:00:00.000Z,118,Tam O'Shanter-Sullivan (118),43.7841148,-79.2971649,430
-79.5864182,43.7325096,605,4920035,2013,D23,Shooting,2013-02-17T05:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7325096,-79.5864182,431
-79.3678894,43.6503944,406,3576028,2009,D51,Shooting,2009-09-05T04:00:00.000Z,77,Waterfront Communities-The Island (77),43.6503944,-79.3678894,432
-79.3660126,43.6594429,906,GO-20172057548,2017,D51,Shooting,2017-11-13T05:00:00.000Z,73,Moss Park (73),43.6594429,-79.3660126,433
-79.2992859,43.7166748,317,2709711,2008,D54,Shooting,2008-05-30T04:00:00.000Z,43,Victoria Village (43),43.7166748,-79.2992859,434
-79.4552841,43.6930275,606,4896103,2013,D13,Stabbing,2013-03-04T05:00:00.000Z,109,Caledonia-Fairbank (109),43.6930275,-79.4552841,435
-79.3691254,43.7912979,407,3269913,2009,D33,Shooting,2009-09-07T04:00:00.000Z,49,Bayview Woods-Steeles (49),43.7912979,-79.3691254,436
-79.2112122,43.8118591,907,GO-20173181653,2017,D42,Other,2017-12-12T05:00:00.000Z,132,Malvern (132),43.8118591,-79.2112122,437
-79.3063965,43.6859818,318,2615345,2008,D55,Shooting,2008-02-25T05:00:00.000Z,62,East End-Danforth (62),43.6859818,-79.3063965,438
-79.5702362,43.7265511,607,4847120,2013,D23,Other,2013-03-06T05:00:00.000Z,4,Rexdale-Kipling (4),43.7265511,-79.5702362,439
-79.2726669,43.7175674,408,3575026,2009,D41,Other,2009-09-12T04:00:00.000Z,124,Kennedy Park (124),43.7175674,-79.2726669,440
-79.3707886,43.6478386,908,GO-20173205177,2017,D51,Shooting,2017-12-16T05:00:00.000Z,77,Waterfront Communities-The Island (77),43.6478386,-79.3707886,441
-79.4094772,43.6450157,319,2555616,2008,D14,Shooting,2008-06-13T04:00:00.000Z,82,Niagara (82),43.6450157,-79.4094772,442
-79.3022003,43.743763,608,4968037,2013,D41,Other,2013-03-13T04:00:00.000Z,119,Wexford/Maryvale (119),43.743763,-79.3022003,443
-79.4347763,43.6339531,409,3528405,2009,D14,Shooting,2009-10-10T04:00:00.000Z,85,South Parkdale (85),43.6339531,-79.4347763,444
-79.5632019,43.6814995,909,GO-201817532,2018,D23,Other,2018-01-03T05:00:00.000Z,7,Willowridge-Martingrove-Richview (7),43.6814995,-79.5632019,445
-79.4094772,43.6450157,320,2555616,2008,D14,Shooting,2008-06-13T04:00:00.000Z,82,Niagara (82),43.6450157,-79.4094772,446
-79.3721619,43.6633911,609,4779022,2013,D51,Shooting,2013-03-21T04:00:00.000Z,71,Cabbagetown-South St.James Town (71),43.6633911,-79.3721619,447
-79.377243,43.6506691,410,3464087,2009,D51,Other,2009-10-18T04:00:00.000Z,75,Church-Yonge Corridor (75),43.6506691,-79.377243,448
-79.5173416,43.6946144,910,GO-201854152,2018,D23,Shooting,2018-01-09T05:00:00.000Z,8,Humber Heights-Westmount (8),43.6946144,-79.5173416,449
-79.4937515,43.6716728,321,2399394,2008,D12,Shooting,2008-06-15T04:00:00.000Z,111,Rockcliffe-Smythe (111),43.6716728,-79.4937515,450
-79.2867279,43.7000847,322,2810109,2008,D41,Other,2008-06-23T04:00:00.000Z,120,Clairlea-Birchmount (120),43.7000847,-79.2867279,451
-79.2973099,43.6965256,323,2368814,2008,D54,Other,2008-06-22T04:00:00.000Z,54,O'Connor-Parkview (54),43.6965256,-79.2973099,452
-79.3130264,43.7514992,324,2862776,2008,D41,Shooting,2008-07-09T04:00:00.000Z,119,Wexford/Maryvale (119),43.7514992,-79.3130264,453
-79.3945694,43.6891327,325,2906096,2008,D53,Stabbing,2008-07-14T04:00:00.000Z,97,Yonge-St.Clair (97),43.6891327,-79.3945694,454
-79.1954346,43.784832,326,2517552,2008,D43,Shooting,2008-07-17T04:00:00.000Z,135,Morningside (135),43.784832,-79.1954346,455
-79.1527786,43.797863,327,2816710,2008,D42,Shooting,2008-07-19T04:00:00.000Z,131,Rouge (131),43.797863,-79.1527786,456
-79.5459824,43.6062927,328,2786692,2008,D22,Shooting,2008-07-20T04:00:00.000Z,20,Alderwood (20),43.6062927,-79.5459824,457
-79.5459824,43.6062927,329,2786692,2008,D22,Shooting,2008-07-20T04:00:00.000Z,20,Alderwood (20),43.6062927,-79.5459824,458
-79.5459824,43.6062927,330,2786692,2008,D22,Shooting,2008-07-20T04:00:00.000Z,20,Alderwood (20),43.6062927,-79.5459824,459
-79.5870972,43.7536201,331,2446147,2007,D23,Stabbing,2007-12-25T05:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7536201,-79.5870972,460
-79.2179184,43.8228722,332,2064605,2007,D42,Stabbing,2007-06-25T04:00:00.000Z,131,Rouge (131),43.8228722,-79.2179184,461
-79.1538544,43.7976494,333,2122523,2007,D42,Shooting,2007-07-04T04:00:00.000Z,131,Rouge (131),43.7976494,-79.1538544,462
-79.5105591,43.7147408,334,2773144,2008,D31,Shooting,2008-07-26T04:00:00.000Z,23,Pelmo Park-Humberlea (23),43.7147408,-79.5105591,463
-79.4771805,43.6896706,335,2605554,2008,D12,Shooting,2008-07-27T04:00:00.000Z,110,Keelesdale-Eglinton West (110),43.6896706,-79.4771805,464
-79.3701248,43.6561661,336,2869738,2008,D51,Stabbing,2008-08-02T04:00:00.000Z,73,Moss Park (73),43.6561661,-79.3701248,465
-79.436264,43.6429634,337,2761191,2008,D14,Other,2008-08-03T04:00:00.000Z,86,Roncesvalles (86),43.6429634,-79.436264,466
-79.3132401,43.6701813,338,2919665,2008,D55,Stabbing,2008-08-03T04:00:00.000Z,64,Woodbine Corridor (64),43.6701813,-79.3132401,467
-79.2572784,43.7873955,339,2756711,2008,D42,Shooting,2008-08-10T04:00:00.000Z,128,Agincourt South-Malvern West (128),43.7873955,-79.2572784,468
-79.4409332,43.7654686,340,2891170,2008,D32,Shooting,2008-08-24T04:00:00.000Z,35,Westminster-Branson (35),43.7654686,-79.4409332,469
-79.2259445,43.8065643,341,2928965,2008,D42,Shooting,2008-08-26T04:00:00.000Z,132,Malvern (132),43.8065643,-79.2259445,470
-79.5926132,43.7165337,342,2597314,2008,D23,Other,2008-05-28T04:00:00.000Z,1,West Humber-Clairville (1),43.7165337,-79.5926132,471
-79.3561859,43.6492119,343,2986087,2008,D51,Other,2008-08-22T04:00:00.000Z,77,Waterfront Communities-The Island (77),43.6492119,-79.3561859,472
-79.3791733,43.7659492,344,2881742,2008,D33,Stabbing,2008-09-02T04:00:00.000Z,52,Bayview Village (52),43.7659492,-79.3791733,473
-79.4697189,43.6913643,345,2406153,2008,D12,Shooting,2008-09-08T04:00:00.000Z,112,Beechborough-Greenbrook (112),43.6913643,-79.4697189,474
-79.5423813,43.7520943,346,2386684,2008,D31,Stabbing,2008-09-08T04:00:00.000Z,21,Humber Summit (21),43.7520943,-79.5423813,475
-79.4812698,43.7225571,347,2922744,2008,D31,Shooting,2008-09-09T04:00:00.000Z,29,Maple Leaf (29),43.7225571,-79.4812698,476
-79.5188217,43.7619209,348,2747960,2008,D31,Shooting,2008-09-16T04:00:00.000Z,24,Black Creek (24),43.7619209,-79.5188217,477
-79.2874298,43.7817383,349,2909162,2008,D42,Stabbing,2008-09-16T04:00:00.000Z,118,Tam O'Shanter-Sullivan (118),43.7817383,-79.2874298,478
-79.5141907,43.7554741,350,2954481,2008,D31,Shooting,2008-09-22T04:00:00.000Z,25,Glenfield-Jane Heights (25),43.7554741,-79.5141907,479
-79.5114594,43.6839638,351,2395868,2008,D22,Shooting,2008-10-03T04:00:00.000Z,9,Edenbridge-Humber Valley (9),43.6839638,-79.5114594,480
-79.4902191,43.7347145,352,2875476,2008,D31,Other,2008-09-24T04:00:00.000Z,26,Downsview-Roding-CFB (26),43.7347145,-79.4902191,481
-79.5138016,43.7198334,353,3044970,2008,D31,Shooting,2008-10-09T04:00:00.000Z,26,Downsview-Roding-CFB (26),43.7198334,-79.5138016,482
-79.3983612,43.6356773,354,2386395,2008,D14,Other,2008-10-11T04:00:00.000Z,82,Niagara (82),43.6356773,-79.3983612,483
-79.1667786,43.80756,355,2897918,2008,D42,Stabbing,2008-10-13T04:00:00.000Z,131,Rouge (131),43.80756,-79.1667786,484
-79.1667786,43.80756,356,2897918,2008,D42,Stabbing,2008-10-13T04:00:00.000Z,131,Rouge (131),43.80756,-79.1667786,485
-79.2251663,43.7417946,357,2823465,2008,D43,Shooting,2008-10-14T04:00:00.000Z,139,Scarborough Village (139),43.7417946,-79.2251663,486
-79.3302231,43.6632423,358,2440245,2008,D55,Shooting,2008-10-25T04:00:00.000Z,70,South Riverdale (70),43.6632423,-79.3302231,487
-79.4401245,43.754097,359,3023273,2008,D32,Shooting,2008-10-25T04:00:00.000Z,33,Clanton Park (33),43.754097,-79.4401245,488
-79.3999176,43.6514397,360,2373236,2008,D14,Other,2008-08-28T04:00:00.000Z,78,Kensington-Chinatown (78),43.6514397,-79.3999176,489
-79.2179413,43.770813,361,2863291,2008,D43,Stabbing,2008-11-18T05:00:00.000Z,135,Morningside (135),43.770813,-79.2179413,490
-79.2179413,43.770813,362,2863291,2008,D43,Stabbing,2008-11-18T05:00:00.000Z,135,Morningside (135),43.770813,-79.2179413,491
-79.2179413,43.770813,363,2863291,2008,D43,Stabbing,2008-11-18T05:00:00.000Z,135,Morningside (135),43.770813,-79.2179413,492
-79.5725479,43.6530304,364,2739826,2008,D22,Other,2008-11-23T05:00:00.000Z,11,Eringate-Centennial-West Deane (11),43.6530304,-79.5725479,493
-79.3097916,43.7421455,365,3049956,2008,D33,Shooting,2008-11-26T05:00:00.000Z,45,Parkwoods-Donalda (45),43.7421455,-79.3097916,494
-79.5088959,43.6015396,366,2439136,2008,D22,Stabbing,2008-12-03T05:00:00.000Z,18,New Toronto (18),43.6015396,-79.5088959,495
-79.470932,43.6966019,367,2873166,2008,D12,Stabbing,2008-12-06T05:00:00.000Z,112,Beechborough-Greenbrook (112),43.6966019,-79.470932,496
-79.2789001,43.7328644,368,3103211,2008,D41,Other,2008-12-25T05:00:00.000Z,125,Ionview (125),43.7328644,-79.2789001,497
-79.5529861,43.751442,369,3148206,2009,D31,Shooting,2009-01-03T05:00:00.000Z,21,Humber Summit (21),43.751442,-79.5529861,498
-79.355278,43.7409439,370,3100835,2009,D33,Shooting,2009-01-04T05:00:00.000Z,42,Banbury-Don Mills (42),43.7409439,-79.355278,499
-79.3265533,43.7177429,371,3118823,2009,D54,Other,2009-01-06T05:00:00.000Z,44,Flemingdon Park (44),43.7177429,-79.3265533,500
-79.4613113,43.6708412,372,3167296,2009,D12,Stabbing,2009-01-16T05:00:00.000Z,91,Weston-Pellam Park (91),43.6708412,-79.4613113,501
-79.4743576,43.6885223,373,3043662,2009,D12,Shooting,2009-01-20T05:00:00.000Z,110,Keelesdale-Eglinton West (110),43.6885223,-79.4743576,502
-79.5113144,43.6983452,374,3065148,2009,D12,Shooting,2009-02-01T05:00:00.000Z,113,Weston (113),43.6983452,-79.5113144,503
-79.2057037,43.7856903,375,2874543,2009,D41,Shooting,2009-02-10T05:00:00.000Z,135,Morningside (135),43.7856903,-79.2057037,504
-79.511673,43.7660446,376,3219115,2009,D31,Shooting,2009-02-22T05:00:00.000Z,24,Black Creek (24),43.7660446,-79.511673,505
-79.4771805,43.6896706,377,2904889,2009,D12,Shooting,2009-02-26T05:00:00.000Z,112,Beechborough-Greenbrook (112),43.6896706,-79.4771805,506
-79.2762833,43.753231,378,3082434,2009,D41,Shooting,2009-02-28T05:00:00.000Z,126,Dorset Park (126),43.753231,-79.2762833,507
-79.5242844,43.7559319,379,3180676,2009,D31,Stabbing,2009-03-12T04:00:00.000Z,24,Black Creek (24),43.7559319,-79.5242844,508
-79.2625427,43.7258186,380,3159164,2009,D41,Stabbing,2009-04-02T04:00:00.000Z,124,Kennedy Park (124),43.7258186,-79.2625427,509
-79.3341751,43.665863,381,3233433,2009,D55,Stabbing,2009-04-17T04:00:00.000Z,70,South Riverdale (70),43.665863,-79.3341751,510
-79.4724197,43.6839981,382,3104776,2009,D12,Shooting,2009-04-21T04:00:00.000Z,110,Keelesdale-Eglinton West (110),43.6839981,-79.4724197,511
-79.4988251,43.6844788,383,3185090,2009,D12,Shooting,2009-04-22T04:00:00.000Z,111,Rockcliffe-Smythe (111),43.6844788,-79.4988251,512
-79.5034866,43.6638908,384,3103646,2009,D11,Shooting,2009-05-01T04:00:00.000Z,114,Lambton Baby Point (114),43.6638908,-79.5034866,513
-79.4370117,43.6499863,385,3201614,2009,D14,Stabbing,2009-05-05T04:00:00.000Z,84,Little Portugal (84),43.6499863,-79.4370117,514
-79.5004578,43.6680069,386,3059077,2009,D12,Shooting,2009-05-11T04:00:00.000Z,111,Rockcliffe-Smythe (111),43.6680069,-79.5004578,515
-79.3515549,43.6584969,387,3330600,2009,D55,Stabbing,2009-05-20T04:00:00.000Z,70,South Riverdale (70),43.6584969,-79.3515549,516
-79.48246,43.6837349,388,3386271,2009,D23,Stabbing,2009-05-20T04:00:00.000Z,111,Rockcliffe-Smythe (111),43.6837349,-79.48246,517
-79.5521545,43.695797,389,3250588,2009,D12,Stabbing,2009-06-15T04:00:00.000Z,6,Kingsview Village-The Westway (6),43.695797,-79.5521545,518
-79.4676285,43.7157326,390,3420102,2009,D32,Other,2009-06-17T04:00:00.000Z,31,Yorkdale-Glen Park (31),43.7157326,-79.4676285,519
-79.352478,43.6453133,391,3155134,2009,D51,Stabbing,2009-06-21T04:00:00.000Z,70,South Riverdale (70),43.6453133,-79.352478,520
-79.352478,43.6453133,392,3155134,2009,D51,Stabbing,2009-06-21T04:00:00.000Z,70,South Riverdale (70),43.6453133,-79.352478,521
-79.3201828,43.668335,393,3041325,2009,D55,Other,2009-05-09T04:00:00.000Z,65,Greenwood-Coxwell (65),43.668335,-79.3201828,522
-79.5119247,43.7345695,394,3440867,2009,D31,Other,2009-07-07T04:00:00.000Z,25,Glenfield-Jane Heights (25),43.7345695,-79.5119247,523
-79.2859497,43.7715759,395,3096999,2009,D41,Other,2009-07-11T04:00:00.000Z,126,Dorset Park (126),43.7715759,-79.2859497,524
-79.1280975,43.7938194,396,3501395,2009,D43,Shooting,2009-07-19T04:00:00.000Z,131,Rouge (131),43.7938194,-79.1280975,525
-79.2993469,43.783596,397,3139087,2009,D42,Stabbing,2009-07-20T04:00:00.000Z,118,Tam O'Shanter-Sullivan (118),43.783596,-79.2993469,526
-79.4074707,43.6659164,398,3523913,2009,D14,Shooting,2009-07-25T04:00:00.000Z,79,University (79),43.6659164,-79.4074707,527
-79.3954315,43.6719017,399,3505649,2009,D53,Shooting,2009-08-01T04:00:00.000Z,95,Annex (95),43.6719017,-79.3954315,528
-79.606369,43.7550163,400,3523721,2009,D23,Shooting,2009-08-02T04:00:00.000Z,1,West Humber-Clairville (1),43.7550163,-79.606369,529
-79.5132217,43.7393913,501,3795155,2010,D31,Other,2010-05-29T04:00:00.000Z,25,Glenfield-Jane Heights (25),43.7393913,-79.5132217,530
-79.3928528,43.6850281,1,111878,2004,D53,Other,2004-01-03T05:00:00.000Z,98,Rosedale-Moore Park (98),43.6850281,-79.3928528,531
-79.4000931,43.644455,610,4907315,2013,D14,Shooting,2013-03-28T04:00:00.000Z,77,Waterfront Communities-The Island (77),43.644455,-79.4000931,532
-79.2349625,43.7815361,2,125755,2004,D42,Shooting,2004-01-08T05:00:00.000Z,137,Woburn (137),43.7815361,-79.2349625,533
-79.4373016,43.6542778,502,4212793,2012,D11,Shooting,2012-01-27T05:00:00.000Z,83,Dufferin Grove (83),43.6542778,-79.4373016,534
-79.5086365,43.7209167,911,152518,2004,D31,Stabbing,2004-02-20T05:00:00.000Z,26,Downsview-Roding-CFB (26),43.7209167,-79.5086365,535
-79.3710327,43.6582947,611,5147700,2013,D51,Other,2013-07-09T04:00:00.000Z,73,Moss Park (73),43.6582947,-79.3710327,536
-79.2068939,43.8108597,3,136086,2004,D42,Shooting,2004-01-08T05:00:00.000Z,132,Malvern (132),43.8108597,-79.2068939,537
-79.4875946,43.7496109,411,3524643,2009,D31,Shooting,2009-10-18T04:00:00.000Z,27,York University Heights (27),43.7496109,-79.4875946,538
-79.4254227,43.7574692,503,4085703,2012,D32,Shooting,2012-02-20T05:00:00.000Z,38,Lansing-Westgate (38),43.7574692,-79.4254227,539
-79.5684204,43.6594009,912,GO-2018113424,2018,D22,Shooting,2018-01-19T05:00:00.000Z,11,Eringate-Centennial-West Deane (11),43.6594009,-79.5684204,540
-79.4344025,43.670475,4,148623,2004,D13,Shooting,2004-01-25T05:00:00.000Z,93,Dovercourt-Wallace Emerson-Junction (93),43.670475,-79.4344025,541
-79.431488,43.6746826,412,3425603,2009,D13,Shooting,2009-10-30T04:00:00.000Z,94,Wychwood (94),43.6746826,-79.431488,542
-79.4570847,43.7247505,612,4902638,2013,D32,Shooting,2013-03-30T04:00:00.000Z,31,Yorkdale-Glen Park (31),43.7247505,-79.4570847,543
